Site_Number,Site_Name,Gridreference,Easting,Northing,Length,Country,N_sections,N_yrs_surveyed,First_year_surveyed,Last_year_surveyed,Survey_type,lat,lon
1778,Holyford Woods Local Nature Reserve,SY231919,323100,91900,1900.0,England,3.0,2,2017,2018,UKBMS,50.72161605996328,-3.090755734389597
1779,East Soar,SX729366,272900,36600,3500.0,England,8.0,5,2017,2023,UKBMS,50.21572259870413,-3.7828093489258503
1780,Waterleat 2006,SX753724,275300,72400,930.0,England,13.0,16,2006,2023,UKBMS,50.538039291851135,-3.761066444488921
1781,Trinity Hill Local Nature Reserve,SY307959,330700,95900,2200.0,England,4.0,2,2017,2018,UKBMS,50.75853894984203,-2.9838629947072692
1782,Rickham,SX738378,273800,37800,1826.0,England,6.0,5,2017,2022,UKBMS,50.22670242878736,-3.7706005955405812
1783,Bolberry,SX686384,268600,38400,1670.0,England,4.0,7,2017,2023,UKBMS,50.23096212775855,-3.8436704308168625
1784,"Grove Woods, Brixham",SX915568,291500,56800,1815.0,England,8.0,4,2018,2021,UKBMS,50.40103064347929,-3.52802453446868
1785,Saltram Gardens,SX519556,251900,55600,832.0,England,3.0,6,2018,2023,UKBMS,50.38159501909325,-4.0844113525414905
1786,Orcombe Point,SY020795,302000,79500,1845.0,England,14.0,4,2019,2023,UKBMS,50.60695907882438,-3.3862944502549692
1787,Ashclyst Caddihoe Extension,ST009000,300900,100000,680.0,England,3.0,5,2019,2023,UKBMS,50.791068019355926,-3.4073415393847495
1788,Lincombe & Dunscombe,SY160881,316000,88100,2500.0,England,15.0,4,2019,2023,UKBMS,50.68646679800861,-3.190448835315888
1789,Elbury Farm,SY002959,300200,95900,2350.0,England,5.0,2,2019,2021,UKBMS,50.75408945148976,-3.416155727035376
1790,Killerton Garden,SS972001,297200,100100,850.0,England,3.0,4,2019,2023,UKBMS,50.79132188014661,-3.4598451848096254
1791,Lundy Island - Upper East Side,SS139440,213900,144000,1496.0,England,9.0,5,2019,2023,UKBMS,51.16489462001876,-4.663097028583218
1792,Seaton Wetlands,SY251918,325100,91800,1910.0,England,12.0,1,2020,2020,UKBMS,50.72097859208583,-3.062407991829235
1793,Home Farm Marsh (old route),SS495329,249500,132900,2250.0,England,2.0,1,2020,2020,UKBMS,51.07563517647384,-4.149717846221369
1794,Dumpdon Hill Fort,ST174042,317400,104200,1886.0,England,13.0,3,2021,2023,UKBMS,50.83141820102794,-3.174253252031882
1795,Godborough Castle,SS438274,243800,127400,1136.0,England,14.0,3,2021,2023,UKBMS,51.02469161054905,-4.2286443088815275
1796,Home Marsh Farm,SS495328,249500,132800,2000.0,England,6.0,3,2021,2023,UKBMS,51.0747365980861,-4.1496761873410595
1797,Scobbiscombe,SX621468,262100,46800,2029.0,England,4.0,3,2021,2023,UKBMS,50.304981834803996,-3.937814146247365
1798,Ashclyst Forest Cottage,SY0009499100,300094,99100,1339.0,England,3.0,3,2021,2023,UKBMS,50.78283867555712,-3.4185279336268204
1799,Ausewell Wood,SX737721,273700,72100,1326.0,England,10.0,2,2022,2023,UKBMS,50.5349990895761,-3.783531588473165
1801,"Bunnys Hill, Cardinham",SX117676,211700,67600,800.0,England,10.0,5,1999,2004,UKBMS,50.47789572453271,-4.65528471437976
1802,"Tuckingmill, St Breward",SX095775,209500,77500,500.0,England,8.0,5,1999,2004,UKBMS,50.56611687722999,-4.691312878336299
1803,Gwithian Common (Green),SW587413,158700,41300,937.0,England,8.0,27,1997,2023,UKBMS,50.222366374778204,-5.384189475595327
1804,Gwithian Towans,SW58404160,158400,41600,,England,,3,1997,1999,UKBMS,50.22493719809991,-5.388578495002892
1805,Gwithian Sandpit,SW584416,158400,41600,1558.0,England,9.0,3,1998,2000,UKBMS,50.22493719809991,-5.388578495002892
1806,Holywell Dunes,SW76605950,176600,59500,,England,,2,1995,1996,UKBMS,50.39283284396599,-5.144430699755216
1807,Godolphin Manor,SW603323,160300,32300,881.0,England,10.0,3,1999,2001,UKBMS,50.14221474972217,-5.3561264881610615
1808,Deer Park Wood,SX379734,237900,73400,2378.0,England,11.0,29,1980,2008,UKBMS,50.53785009137777,-4.288876218079018
1809,Greenscombe Wood - Ridge,SX393725,239300,72500,2000.0,England,13.0,43,1981,2023,UKBMS,50.530149352403356,-4.268748139792426
1810,Bodmin Beacon,SX06706650,206700,66500,1843.0,England,8.0,4,1999,2003,UKBMS,50.46638629535237,-4.725103182533588
1811,Lundy Bay,SW958798,195800,79800,2301.0,England,10.0,22,2000,2023,UKBMS,50.58214570953759,-4.885774092211492
1812,Valency Valley,SX108911,210800,91100,100.0,England,,2,1999,2000,UKBMS,50.68870814634031,-4.679918935895731
1813,"Butterfly Lane (Trewartha, St Ives)",SW518378,151800,37800,500.0,England,5.0,23,2001,2023,UKBMS,50.188091816450836,-5.478448292215319
1814,Marsland,SS21601730,221600,117300,2900.0,England,,16,1988,2003,UKBMS,50.92749571112625,-4.539925039990955
1815,Welcombe,SS22401840,222400,118400,1300.0,England,,2,1998,2000,UKBMS,50.937624612514675,-4.52908954969408
1820,Watch House Field & Penlee Battery,SX437490,243700,49000,1531.0,England,6.0,6,2005,2010,UKBMS,50.3201598968412,-4.196918123781837
1821,Steeple Woods,SW518388,151800,38800,750.0,England,6.0,11,2009,2019,UKBMS,50.19706871463142,-5.479101347020138
1822,De Lank Quarry,SX103753,210300,75300,,England,7.0,2,2009,2010,UKBMS,50.54661448810718,-4.678908381974714
1823,Cape Cornwall,SW352318,135200,31800,1505.0,England,11.0,4,2009,2018,UKBMS,50.1270538229313,-5.70633026791618
1824,Kenidjack,SW358325,135800,32500,2835.0,England,14.0,2,2009,2012,UKBMS,50.133603633099796,-5.69843870300785
1825,Treen Cliffs,SW396223,139600,22300,1575.0,England,6.0,2,2009,2012,UKBMS,50.04373393086252,-5.638430487450347
1826,Trevean Farm,SW411356,141100,35600,2231.0,England,12.0,1,2009,2009,UKBMS,50.163764365564774,-5.626538378121692
1827,Upton Towans 2010,SW579396,157900,39600,2900.0,England,10.0,14,2010,2023,UKBMS,50.20677739365603,-5.394299723235192
1828,Cubert,SW785599,178500,59900,2500.0,England,4.0,2,2010,2011,UKBMS,50.39714389011046,-5.117977160053671
1829,Dodman,SX000394,200000,39400,3500.0,England,9.0,2,2010,2011,UKBMS,50.22071512736089,-4.8050056097331595
1830,Drakewalls Mine,SX424706,242400,70600,550.0,England,3.0,6,2010,2016,UKBMS,50.5139194257202,-4.224241132205084
1831,Gaverigan,SW935581,193500,58100,1500.0,England,2.0,2,2010,2011,UKBMS,50.3864400987831,-4.906229008789214
1832,"Roskestal West Cliff, Porthgwarra",SW364224,136400,22400,2725.0,England,8.0,12,2010,2023,UKBMS,50.04322282104325,-5.683097463174744
1833,Heligan Gardens,SW997464,199700,46400,1402.0,England,11.0,2,2011,2012,UKBMS,50.283491512548494,-4.812908334969045
1834,Valency Valley,SX108911,210800,91100,,England,4.0,2,2010,2011,UKBMS,50.68870814634031,-4.679918935895731
1835,Ruan Lanihorne,SW894419,189400,41900,1050.0,England,5.0,12,2012,2023,UKBMS,50.23948856176983,-4.954783673872826
1836,Godolphin Warren,SW599321,159900,32100,2325.0,England,6.0,12,2012,2023,UKBMS,50.14025732388166,-5.361588591478561
1837,St Martins Isles of Scilly,SV921162,92100,16200,1000.0,England,5.0,12,2012,2023,UKBMS,49.9663608515276,-6.295166576850854
1838,Cotehele,SX423682,242300,68200,2938.0,England,14.0,10,2012,2023,UKBMS,50.49232555373273,-4.224636426865653
1839,Looe Island,SX257514,225700,51400,1000.0,England,14.0,10,2013,2023,UKBMS,50.33667333069002,-4.450643214580697
1840,"Erisey Barton, Lizard NNR",SW710180,171000,18000,3236.0,England,9.0,10,2013,2023,UKBMS,50.018035211909556,-5.198062467758095
1841,Treluggan Cliffs,SW890378,189000,37800,2000.0,England,11.0,11,2013,2023,UKBMS,50.202521965997406,-4.958104936053581
1842,Nare Head,SW918375,191800,37500,1500.0,England,11.0,11,2013,2023,UKBMS,50.20081934745327,-4.918758250157514
1843,Little Treleaver,SW761181,176100,18100,1610.0,England,7.0,9,2014,2023,UKBMS,50.02087238925573,-5.127040996351437
1844,Valency Valley,SX103913,210300,91300,450.0,England,3.0,9,2014,2023,UKBMS,50.690341820152554,-4.687091987501307
1846,Kilkhampton Common,SS246117,224600,111700,2240.0,England,1.0,9,2014,2023,UKBMS,50.878106615911726,-4.494588255457324
1847,Allet,SW795485,179500,48500,1000.0,England,4.0,6,2014,2019,UKBMS,50.295147161838706,-5.0972559683510665
1848,Watch House Field & Penlee Battery (2015 route),SX438490,243800,49000,1531.0,England,6.0,2,2015,2016,UKBMS,50.32018642410088,-4.195514506214248
1849,Treen,SW397223,139700,22300,2800.0,England,10.0,3,2015,2017,UKBMS,50.04377767463919,-5.637036736758479
1850,Lower Lewdon,SS256095,225600,109500,1058.0,England,15.0,9,2015,2023,UKBMS,50.858644611244024,-4.47933865580387
1851,Kilkhampton Common (Fields),SS244118,224400,111800,1300.0,England,3.0,2,2015,2016,UKBMS,50.87894423333478,-4.497476320391963
1852,Pentire,SW938800,193800,80000,3500.0,England,12.0,9,2015,2023,UKBMS,50.58323896032243,-4.914097186141723
1853,Dodman Point,SX001398,200100,39800,4625.0,England,15.0,8,2016,2023,UKBMS,50.22434201125446,-4.8038163660894995
1854,Tidna Valley,SS203147,220300,114700,2656.0,England,10.0,8,2016,2023,UKBMS,50.903735188632645,-4.557122547680631
1855,"The Meadow, Tehidy Country Park",SW637433,163700,43300,636.0,England,8.0,6,2016,2022,UKBMS,50.242342243616676,-5.315465479483449
1856,Treveal,SW471403,147100,40300,2331.0,England,7.0,7,2016,2023,UKBMS,50.208543746517634,-5.545823454214177
1857,Mexico Towans,SW562385,156200,38500,960.0,England,8.0,6,2016,2023,UKBMS,50.19620417962125,-5.417373862491625
1858,Mayon Lookout,SW347262,134700,26200,2159.0,England,6.0,4,2016,2019,UKBMS,50.0765719234086,-5.7094217935444345
1859,Foage Farm,SW465375,146500,37500,2197.0,England,6.0,6,2016,2023,UKBMS,50.183153704882926,-5.552347633472728
1860,Porkellis Moor,SW688327,168800,32700,995.0,England,6.0,1,2016,2016,UKBMS,50.149181417557585,-5.237610372465269
1861,Trencrom Hill,SW518362,151800,36200,1592.0,England,5.0,7,2016,2023,UKBMS,50.17372873739749,-5.47740409092284
1862,Boswednack,SW441378,144100,37800,774.0,England,7.0,3,2017,2019,UKBMS,50.1848143262331,-5.586098953945001
1864,Antony House,SX416562,241600,56200,1640.0,England,3.0,3,2017,2019,UKBMS,50.384301253578066,-4.229423184630019
1865,Lanhydrock,SX089640,208900,64000,3500.0,England,9.0,3,2017,2019,UKBMS,50.444649888227275,-4.692863847578011
1866,Respryn,SX099636,209900,63600,3200.0,England,9.0,2,2017,2019,UKBMS,50.44138152585976,-4.678592976307087
1867,Stithians,SW709366,170900,36600,900.0,England,5.0,7,2016,2023,UKBMS,50.185016343460575,-5.210612183376437
1868,Trevose,SW855761,185500,76100,4896.0,England,14.0,3,2017,2019,UKBMS,50.54522512447193,-5.028921747779866
1869,Trythall School,SW452342,145200,34200,2275.0,England,12.0,6,2018,2023,UKBMS,50.1529748277791,-5.5683112730848245
1870,Teacoombe,SX172585,217200,58500,2300.0,England,6.0,1,2018,2018,UKBMS,50.3978831970256,-4.573411750711623
1871,Trecarne-Delabole,SX064839,206400,83900,2060.0,England,6.0,6,2018,2023,UKBMS,50.62258618433141,-4.738369689189281
1872,Kynance and Caerthillian,SW688131,168800,13100,1390.0,England,8.0,5,2018,2023,UKBMS,49.97318566172934,-5.22577375424365
1873,Chapel Porth,SW697495,169700,49500,2200.0,England,12.0,3,2018,2023,UKBMS,50.30038117129676,-5.235233436022384
1874,Wilsey Woods,SX185888,218500,88800,1940.0,England,4.0,3,2018,2020,UKBMS,50.670500093793265,-4.569897903629155
1875,Kendijack Valley,SW368319,136800,31900,1725.0,England,6.0,3,2018,2020,UKBMS,50.128663113501005,-5.684061842881207
1876,Marazion Marsh,SW512312,151200,31200,1300.0,England,7.0,5,2019,2023,UKBMS,50.12859249740252,-5.4825251486797875
1877,Lower Portmellon Valley,SX009438,200900,43800,2949.0,England,7.0,5,2019,2023,UKBMS,50.26054282584576,-4.7947170356951965
1878,Upper Portmellon Valley,SX003433,200300,43300,2195.0,England,11.0,5,2019,2023,UKBMS,50.255848885168994,-4.802860572148722
1879,Rosewall Hill,SW488393,148800,39300,1800.0,England,5.0,2,2019,2023,UKBMS,50.20029145420785,-5.521383927788558
1880,Boswednack Mire,SW439380,143900,38000,805.0,England,5.0,2,2019,2023,UKBMS,50.18652303796513,-5.58902951803554
1881,Cape Cornwall - new route,SW352318,135200,31800,1040.0,England,5.0,3,2019,2023,UKBMS,50.1270538229313,-5.70633026791618
1882,Trebant,SX172584,217200,58400,1930.0,England,7.0,2,2019,2020,UKBMS,50.39698478789888,-4.573363074702681
1883,Lamledra,SX013412,201300,41200,2533.0,England,12.0,4,2020,2023,UKBMS,50.23732244969897,-4.787748068533613
1884,Wilsey Woods,SX189881,218900,88100,3500.0,England,6.0,4,2020,2023,UKBMS,50.664336110208055,-4.563900501135932
1885,Trencrom Hill - hillsides,SW517362,151700,36200,1250.0,England,9.0,3,2020,2023,UKBMS,50.17368683219935,-5.478801860550161
1886,Messack,SW840364,184000,36400,2764.0,England,6.0,3,2021,2023,UKBMS,50.188144568318435,-5.027271779549545
1887,Godrevy Warren Red River Ascent,SW588421,158800,42100,770.0,England,7.0,2,2021,2022,UKBMS,50.22958936729694,-5.38329883226377
1888,Godrevy Warren Lifeguard Hut,SW583423,158300,42300,1030.0,England,9.0,1,2021,2021,UKBMS,50.23118070558776,-5.390423964817702
1889,"Coosebean, Comprigney Hill",SW813454,181300,45400,1280.0,England,9.0,1,2022,2022,UKBMS,50.2679780896641,-5.070228838507083
1890,Treveddoe,SX152694,215200,69400,1448.0,England,5.0,2,2022,2023,UKBMS,50.49518089968732,-4.606900246381989
1891,Portreath New Walk and Cliffs,SW661455,166100,45500,1338.0,England,8.0,2,2022,2023,UKBMS,50.26305006223208,-5.283222977498091
1892,Dolcoath Mine and Brea Valley,SW661404,166100,40400,1142.0,England,5.0,2,2022,2023,UKBMS,50.21725894265442,-5.280075597798896
1893,Bakesdown Farm,SS247006,224700,100600,2030.0,England,4.0,1,2022,2022,UKBMS,50.778414595601475,-4.4878584140759745
1894,St Gothians,SW583417,158300,41700,1857.0,England,10.0,2,2022,2023,UKBMS,50.22579409998081,-5.390041606174832
1895,Godolphin Woods and Riverside,SW602322,160200,32200,2369.0,England,10.0,2,2022,2023,UKBMS,50.1412765108776,-5.357460598020068
1896,Nanspean,SW656240,165600,24000,1052.0,England,5.0,2,2022,2023,UKBMS,50.06980871236295,-5.276984666266036
1897,Maer Down,SS202076,220200,107600,2024.0,England,5.0,1,2023,2023,UKBMS,50.83992138873016,-4.555051154262862
1898,Bakesdown Farm (2023),SS247006,224700,100600,2057.0,England,8.0,1,2023,2023,UKBMS,50.778414595601475,-4.4878584140759745
1899,Mount Douglas,SW522376,152200,37600,440.0,England,2.0,1,2023,2023,UKBMS,50.186463961460994,-5.472725147749913
1900,Forty Hill,TQ340986,534000,198600,,England,4.0,7,1996,2002,UKBMS,51.670200995297996,-0.06366296423892488
1901,Marshalls Heath,TL161149,516100,214900,2478.0,England,5.0,31,1990,2023,UKBMS,51.82067311282354,-0.31694510114906393
1902,Colney Heath,TL203057,520300,205700,,England,6.0,18,1992,2009,UKBMS,51.737106408285165,-0.2592234075231086
1903,Gobians Woodland,TL246036,524600,203600,2000.0,England,15.0,12,1990,2001,UKBMS,51.71729593988485,-0.1977344637580951
1904,Aldbury Nowers,SP952129,495200,212900,1200.0,England,14.0,30,1992,2023,UKBMS,51.80664362456362,-0.6206203543861314
1905,Beane Hill,TQ199873,519900,187300,1900.0,England,10.0,36,1988,2023,UKBMS,51.57182911105106,-0.27131650732988544
1906,Danesbury Park,TL230170,523000,217000,3100.0,England,9.0,27,1996,2022,UKBMS,51.838070350847204,-0.21614051439061166
1907,Trent Park Country Park,TQ285965,528500,196500,2205.0,England,7.0,13,1998,2019,UKBMS,51.6526130550212,-0.1439222745872388
1908,Millhoppers,SP900148,490000,214800,500.0,England,5.0,23,1998,2023,UKBMS,51.824582242060714,-0.6955265725420672
1909,Markyate,TL074170,507400,217000,4000.0,England,4.0,7,1995,2001,UKBMS,51.84128513555141,-0.4424673960898054
1910,New House Park,TL16500530,516500,205300,5250.0,England,6.0,7,1977,2001,UKBMS,51.73431345517918,-0.31436244894613596
1911,Patmore Heath,TL442257,544200,225700,1800.0,England,6.0,28,1996,2023,UKBMS,51.91117250016841,0.09498876464244557
1912,Tring Park,SP930105,493000,210500,1895.0,England,6.0,11,1996,2006,UKBMS,51.785441000802365,-0.6531623760696779
1913,Smallford,TL19800750,519800,207500,,England,,6,1996,2001,UKBMS,51.75338993428201,-0.2658414526738108
1914,Bedfont Lakes,TQ082727,508200,172700,4050.0,England,15.0,9,1996,2010,UKBMS,51.44296689121429,-0.44454399134680384
1915,Astonbury Wood,TL276216,527600,221600,1600.0,England,15.0,2,1997,1999,UKBMS,51.87837589693273,-0.14771453130455836
1916,Blackbridge,TL192147,519200,214700,,England,4.0,3,1996,1998,UKBMS,51.81822375419567,-0.27205871463857423
1918,Holcroft Springs,TL146164,514600,216400,2500.0,England,4.0,8,1995,2003,UKBMS,51.83446318489173,-0.33820213320475095
1920,"Therfield Heath, Lancaster Hill (5)",TL353404,535300,240400,300.0,England,3.0,22,2001,2023,UKBMS,52.04548908906413,-0.02852446897852403
1921,Standalone Farm,TL209338,520900,233800,,England,5.0,9,1996,2004,UKBMS,51.989503327200985,-0.24071402796201397
1922,Fryent Country Park,TQ195876,519500,187600,3550.0,England,14.0,38,1986,2023,UKBMS,51.57461013456714,-0.27698348542289936
1925,"Therfield heath, Rifle Range",TL348401,534800,240100,300.0,England,3.0,24,1999,2023,UKBMS,52.042915184399035,-0.035928809221763475
1926,"Therfield Heath, Top of Rifle Range (2)",TL349398,534900,239800,500.0,England,5.0,22,2001,2023,UKBMS,52.04019528236728,-0.03458992419579501
1927,"Therfield Heath, Church Hill (3)",TL333396,533300,239600,300.0,England,3.0,24,1999,2023,UKBMS,52.038784808139944,-0.057981005621669704
1928,"Therfield Heath, Base of Church Hill (4)",TL333395,533300,239500,200.0,England,2.0,22,2001,2023,UKBMS,52.03788626142878,-0.058019950917198256
1929,Bayfordbury,TL319103,531900,210300,4200.0,England,15.0,7,1994,2000,UKBMS,51.775835194272,-0.08958523128821362
1930,Commons Nature Reserve,TL258108,525800,210800,,England,13.0,4,1997,2000,UKBMS,51.78173139415694,-0.1777709262132669
1931,Highdown,TL140310,514000,231000,,England,11.0,5,1996,2001,UKBMS,51.9657973796203,-0.3420827408098786
1932,Gutteridge Wood,TQ091843,509100,184300,1550.0,England,15.0,27,1990,2023,UKBMS,51.547056309485164,-0.4280170740275483
1933,North Enfield,TQ31609880,531600,198800,3820.0,England,5.0,7,1994,2003,UKBMS,51.67256501164633,-0.09827261431335622
1934,Knebworth,TL221208,522100,220800,4250.0,England,8.0,22,1996,2023,UKBMS,51.87241679165417,-0.22785550870627913
1935,Stevenage,TL246234,524600,223400,2800.0,England,12.0,29,1994,2023,UKBMS,51.89522909740927,-0.19062339337249878
1936,Nicky Line,TL116140,511600,214000,4000.0,England,8.0,11,1994,2004,UKBMS,51.81350032290511,-0.3824952225492084
1937,The Warren,TL204053,520400,205300,1200.0,England,5.0,27,1995,2023,UKBMS,51.73349018064772,-0.25791417669310507
1938,South Mimms,TL219004,521900,200400,,England,5.0,7,1994,2004,UKBMS,51.68913061237362,-0.23791620622841575
1939,Tottenham Marsh,TQ353910,535300,191000,,England,6.0,3,1997,1999,UKBMS,51.60159594045146,-0.04781068729242993
1940,Ware Park,TL347143,534700,214300,3200.0,England,14.0,28,1996,2023,UKBMS,51.811112150946144,-0.047473989733119434
1941,Balls Wood,TL344106,534400,210600,2800.0,England,10.0,28,1996,2023,UKBMS,51.77793678567718,-0.05325544698294376
1942,Brickett Wood,TL131009,513100,200900,4100.0,England,9.0,26,1997,2023,UKBMS,51.69546421938704,-0.3650026600663099
1943,Cranford Park South,TQ101779,510100,177900,2900.0,England,9.0,25,1997,2021,UKBMS,51.48933915027157,-0.41559885446185163
1944,Kings Langley,TL06800390,506800,203900,,England,,9,1997,2005,UKBMS,51.72366056727682,-0.4551997405853806
1945,Railway Fields,TQ317881,531700,188100,780.0,England,3.0,26,1997,2023,UKBMS,51.57638799067408,-0.10084675662624273
1946,Smallford Lake,TL19400710,519400,207100,,England,1.0,8,1995,2004,UKBMS,51.74988045951092,-0.27177068586048314
1947,Stockers Lake,TQ04709350,504700,193500,3000.0,England,,5,1995,1999,UKBMS,51.63058039878951,-0.4887057711821906
1948,Brides Hall Wood,TL20201560,520200,215600,,England,,2,1995,1996,UKBMS,51.82609791244335,-0.25724590238952344
1949,Syon Park,TQ17507650,517500,176500,1420.0,England,,1,1999,1999,UKBMS,51.47526886540573,-0.30952878637578674
1950,Clifford Road Allotments,TQ260967,526000,196700,,England,9.0,12,1994,2005,UKBMS,51.65497573275085,-0.1799680985894084
1951,Abney Park Cemetry,TQ336868,533600,186800,2500.0,England,10.0,5,1999,2023,UKBMS,51.56425915896175,-0.07393846642956281
1952,Chestnut Avenue,TL36901520,536900,215200,,England,,7,1997,2003,UKBMS,51.81866522748736,-0.015226413334849536
1953,Long Dean,TL00200640,500200,206400,,England,,1,2003,2003,UKBMS,51.74734794998429,-0.5499984503513723
1954,Bunkers Park,TL079058,507900,205800,4160.0,England,9.0,12,1999,2010,UKBMS,51.7405269733332,-0.43869247953656865
